,Type,Study Region,Contractor,Year,Value,k_labels,colors
755,Landscape Use (acre-feet),Southern California,Ventura County Watershed Protection District,2035,1,8,#FFBF00
756,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2040,1,3,#FF7F50
757,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2040,1,3,#FF7F50
758,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2040,1,3,#FF7F50
759,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2040,1,3,#FF7F50
760,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2040,1,3,#FF7F50
761,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,1,3,#FF7F50
762,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,1,3,#FF7F50
763,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2040,1,3,#FF7F50
764,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,1,3,#FF7F50
765,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2040,1,3,#FF7F50
766,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2040,1,3,#FF7F50
767,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2040,1,3,#FF7F50
768,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2040,1,3,#FF7F50
769,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2040,1,3,#FF7F50
770,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2040,1,3,#FF7F50
771,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2040,1,3,#FF7F50
772,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2040,1,3,#FF7F50
773,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2040,1,3,#FF7F50
774,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2040,1,3,#FF7F50
775,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,1,3,#FF7F50
776,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,1,3,#FF7F50
777,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,1,3,#FF7F50
778,Single-Family Residential Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,1,3,#FF7F50
779,Single-Family Residential Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2040,1,3,#FF7F50
780,Single-Family Residential Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2040,1,3,#FF7F50
781,Single-Family Residential Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2040,1,3,#FF7F50
782,Single-Family Residential Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,1,3,#FF7F50
783,Single-Family Residential Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2040,1,3,#FF7F50
784,Single-Family Residential Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,1,3,#FF7F50
785,Single-Family Residential Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,1,3,#FF7F50
786,Single-Family Residential Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2040,1,3,#FF7F50
787,Single-Family Residential Use (acre-feet),Southern California,Santa Clarita Water Division,2040,1,3,#FF7F50
788,Single-Family Residential Use (acre-feet),Southern California,Coachella Valley Water District,2040,1,3,#FF7F50
789,Single-Family Residential Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2040,1,3,#FF7F50
790,Single-Family Residential Use (acre-feet),Southern California,Desert Water Agency,2040,1,3,#FF7F50
791,Single-Family Residential Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2040,1,3,#FF7F50
792,Single-Family Residential Use (acre-feet),Southern California,Mojave Water Agency,2040,1,3,#FF7F50
793,Single-Family Residential Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,1,3,#FF7F50
794,Single-Family Residential Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2040,1,3,#FF7F50
795,Single-Family Residential Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2040,1,3,#FF7F50
796,Single-Family Residential Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2040,1,3,#FF7F50
797,Single-Family Residential Use (acre-feet),Southern California,Ventura County Watershed Protection District,2040,1,3,#FF7F50
798,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2040,1,4,#DFFF00
799,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2040,1,4,#DFFF00
800,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2040,1,4,#DFFF00
801,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2040,1,4,#DFFF00
802,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2040,1,4,#DFFF00
803,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,1,4,#DFFF00
804,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,1,4,#DFFF00
805,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2040,1,4,#DFFF00
806,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,1,4,#DFFF00
807,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2040,1,4,#DFFF00
808,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2040,1,4,#DFFF00
809,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2040,1,4,#DFFF00
810,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2040,1,4,#DFFF00
811,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2040,1,4,#DFFF00
812,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2040,1,4,#DFFF00
813,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2040,1,4,#DFFF00
814,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2040,1,4,#DFFF00
815,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2040,1,4,#DFFF00
816,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2040,1,4,#DFFF00
817,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,1,4,#DFFF00
818,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,1,4,#DFFF00
819,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,1,4,#DFFF00
820,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,1,4,#DFFF00
821,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2040,1,4,#DFFF00
822,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2040,1,4,#DFFF00
823,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2040,1,4,#DFFF00
824,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,1,4,#DFFF00
825,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2040,1,4,#DFFF00
826,Multi-Family Residential Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,1,4,#DFFF00
827,Multi-Family Residential Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,1,4,#DFFF00
828,Multi-Family Residential Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2040,1,4,#DFFF00
829,Multi-Family Residential Use (acre-feet),Southern California,Santa Clarita Water Division,2040,1,4,#DFFF00
830,Multi-Family Residential Use (acre-feet),Southern California,Coachella Valley Water District,2040,1,4,#DFFF00
831,Multi-Family Residential Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2040,1,4,#DFFF00
832,Multi-Family Residential Use (acre-feet),Southern California,Desert Water Agency,2040,1,4,#DFFF00
833,Multi-Family Residential Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2040,1,4,#DFFF00
834,Multi-Family Residential Use (acre-feet),Southern California,Mojave Water Agency,2040,1,4,#DFFF00
835,Multi-Family Residential Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,1,4,#DFFF00
836,Multi-Family Residential Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2040,1,4,#DFFF00
837,Multi-Family Residential Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2040,1,4,#DFFF00
838,Multi-Family Residential Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2040,1,4,#DFFF00
839,Multi-Family Residential Use (acre-feet),Southern California,Ventura County Watershed Protection District,2040,1,4,#DFFF00
840,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2040,1,5,#6495ED
841,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2040,1,5,#6495ED
842,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2040,1,5,#6495ED
843,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2040,1,5,#6495ED
844,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2040,1,5,#6495ED
845,Industrial Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,1,5,#6495ED
846,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,1,5,#6495ED
847,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2040,1,5,#6495ED
848,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,1,5,#6495ED
849,Industrial Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2040,1,5,#6495ED
850,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2040,1,5,#6495ED
851,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2040,1,5,#6495ED
852,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2040,1,5,#6495ED
853,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2040,1,5,#6495ED
854,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2040,1,5,#6495ED
855,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2040,1,5,#6495ED
856,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2040,1,5,#6495ED
857,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2040,1,5,#6495ED
858,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2040,1,5,#6495ED
859,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,1,5,#6495ED
860,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,1,5,#6495ED
861,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,1,5,#6495ED
862,Industrial Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,1,5,#6495ED
863,Industrial Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2040,1,5,#6495ED
864,Industrial Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2040,1,5,#6495ED
865,Industrial Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2040,1,5,#6495ED
866,Industrial Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,1,5,#6495ED
867,Industrial Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2040,1,5,#6495ED
868,Industrial Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,1,5,#6495ED
869,Industrial Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,1,5,#6495ED
870,Industrial Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2040,1,5,#6495ED
871,Industrial Use (acre-feet),Southern California,Santa Clarita Water Division,2040,1,5,#6495ED
872,Industrial Use (acre-feet),Southern California,Coachella Valley Water District,2040,1,5,#6495ED
873,Industrial Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2040,1,5,#6495ED
874,Industrial Use (acre-feet),Southern California,Desert Water Agency,2040,1,5,#6495ED
875,Industrial Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2040,1,5,#6495ED
876,Industrial Use (acre-feet),Southern California,Mojave Water Agency,2040,1,5,#6495ED
877,Industrial Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,1,5,#6495ED
878,Industrial Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2040,1,5,#6495ED
879,Industrial Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2040,1,5,#6495ED
880,Industrial Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2040,1,5,#6495ED
881,Industrial Use (acre-feet),Southern California,Ventura County Watershed Protection District,2040,1,5,#6495ED
882,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2040,1,6,#CCCCFF
883,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2040,1,6,#CCCCFF
884,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2040,1,6,#CCCCFF
885,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2040,1,6,#CCCCFF
886,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2040,1,6,#CCCCFF
887,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,1,6,#CCCCFF
888,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,1,6,#CCCCFF
889,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2040,1,6,#CCCCFF
890,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,1,6,#CCCCFF
891,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2040,1,6,#CCCCFF
892,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2040,1,6,#CCCCFF
893,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2040,1,6,#CCCCFF
894,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2040,1,6,#CCCCFF
895,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2040,1,6,#CCCCFF
896,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2040,1,6,#CCCCFF
897,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2040,1,6,#CCCCFF
898,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2040,1,6,#CCCCFF
899,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2040,1,6,#CCCCFF
900,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2040,1,6,#CCCCFF
901,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,1,6,#CCCCFF
902,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,1,6,#CCCCFF
903,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,1,6,#CCCCFF
904,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,1,6,#CCCCFF
905,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2040,1,6,#CCCCFF
906,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2040,1,6,#CCCCFF
907,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2040,1,6,#CCCCFF
908,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,1,6,#CCCCFF
909,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2040,1,6,#CCCCFF
910,Commercial and Governmental Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,1,6,#CCCCFF
911,Commercial and Governmental Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,1,6,#CCCCFF
912,Commercial and Governmental Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2040,1,6,#CCCCFF
913,Commercial and Governmental Use (acre-feet),Southern California,Santa Clarita Water Division,2040,1,6,#CCCCFF
914,Commercial and Governmental Use (acre-feet),Southern California,Coachella Valley Water District,2040,1,6,#CCCCFF
915,Commercial and Governmental Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2040,1,6,#CCCCFF
916,Commercial and Governmental Use (acre-feet),Southern California,Desert Water Agency,2040,1,6,#CCCCFF
917,Commercial and Governmental Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2040,1,6,#CCCCFF
918,Commercial and Governmental Use (acre-feet),Southern California,Mojave Water Agency,2040,1,6,#CCCCFF
919,Commercial and Governmental Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,1,6,#CCCCFF
920,Commercial and Governmental Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2040,1,6,#CCCCFF
921,Commercial and Governmental Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2040,1,6,#CCCCFF
922,Commercial and Governmental Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2040,1,6,#CCCCFF
923,Commercial and Governmental Use (acre-feet),Southern California,Ventura County Watershed Protection District,2040,1,6,#CCCCFF
924,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2040,1,7,#9FE2BF
925,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2040,1,7,#9FE2BF
926,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2040,1,7,#9FE2BF
927,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2040,1,7,#9FE2BF
928,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2040,1,7,#9FE2BF
929,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,1,7,#9FE2BF
930,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,1,7,#9FE2BF
931,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2040,1,7,#9FE2BF
932,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,1,7,#9FE2BF
933,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2040,1,7,#9FE2BF
934,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2040,1,7,#9FE2BF
935,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2040,1,7,#9FE2BF
936,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2040,1,7,#9FE2BF
937,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2040,1,7,#9FE2BF
938,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2040,1,7,#9FE2BF
939,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2040,1,7,#9FE2BF
940,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2040,1,7,#9FE2BF
941,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2040,1,7,#9FE2BF
942,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2040,1,7,#9FE2BF
943,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,1,7,#9FE2BF
944,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,1,7,#9FE2BF
945,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,1,7,#9FE2BF
946,Agricultural Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,1,7,#9FE2BF
947,Agricultural Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2040,1,7,#9FE2BF
948,Agricultural Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2040,1,7,#9FE2BF
949,Agricultural Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2040,1,7,#9FE2BF
950,Agricultural Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,1,7,#9FE2BF
951,Agricultural Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2040,1,7,#9FE2BF
952,Agricultural Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,1,7,#9FE2BF
953,Agricultural Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,1,7,#9FE2BF
954,Agricultural Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2040,1,7,#9FE2BF
955,Agricultural Use (acre-feet),Southern California,Santa Clarita Water Division,2040,1,7,#9FE2BF
956,Agricultural Use (acre-feet),Southern California,Coachella Valley Water District,2040,1,7,#9FE2BF
957,Agricultural Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2040,1,7,#9FE2BF
958,Agricultural Use (acre-feet),Southern California,Desert Water Agency,2040,1,7,#9FE2BF
959,Agricultural Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2040,1,7,#9FE2BF
960,Agricultural Use (acre-feet),Southern California,Mojave Water Agency,2040,1,7,#9FE2BF
961,Agricultural Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,1,7,#9FE2BF
962,Agricultural Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2040,1,7,#9FE2BF
963,Agricultural Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2040,1,7,#9FE2BF
964,Agricultural Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2040,1,7,#9FE2BF
965,Agricultural Use (acre-feet),Southern California,Ventura County Watershed Protection District,2040,1,7,#9FE2BF
966,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2040,1,8,#FFBF00
967,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2040,1,8,#FFBF00
968,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2040,1,8,#FFBF00
969,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2040,1,8,#FFBF00
970,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2040,1,8,#FFBF00
971,Landscape Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,1,8,#FFBF00
972,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,1,8,#FFBF00
973,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2040,1,8,#FFBF00
974,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,1,8,#FFBF00
975,Landscape Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2040,1,8,#FFBF00
976,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2040,1,8,#FFBF00
977,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2040,1,8,#FFBF00
978,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2040,1,8,#FFBF00
979,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2040,1,8,#FFBF00
980,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2040,1,8,#FFBF00
981,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2040,1,8,#FFBF00
982,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2040,1,8,#FFBF00
983,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2040,1,8,#FFBF00
984,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2040,1,8,#FFBF00
985,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,1,8,#FFBF00
986,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,1,8,#FFBF00
987,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,1,8,#FFBF00
988,Landscape Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,1,8,#FFBF00
989,Landscape Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2040,1,8,#FFBF00
990,Landscape Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2040,1,8,#FFBF00
991,Landscape Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2040,1,8,#FFBF00
992,Landscape Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,1,8,#FFBF00
993,Landscape Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2040,1,8,#FFBF00
994,Landscape Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,1,8,#FFBF00
995,Landscape Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,1,8,#FFBF00
996,Landscape Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2040,1,8,#FFBF00
997,Landscape Use (acre-feet),Southern California,Santa Clarita Water Division,2040,1,8,#FFBF00
998,Landscape Use (acre-feet),Southern California,Coachella Valley Water District,2040,1,8,#FFBF00
999,Landscape Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2040,1,8,#FFBF00
1000,Landscape Use (acre-feet),Southern California,Desert Water Agency,2040,1,8,#FFBF00
1001,Landscape Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2040,1,8,#FFBF00
1002,Landscape Use (acre-feet),Southern California,Mojave Water Agency,2040,1,8,#FFBF00
1003,Landscape Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,1,8,#FFBF00
1004,Landscape Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2040,1,8,#FFBF00
1005,Landscape Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2040,1,8,#FFBF00
1006,Landscape Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2040,1,8,#FFBF00
