,Type,Study Region,Contractor,Year,Value,k_labels,colors
744,Fraction of commercial use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2025,77,11,#0000FF
745,Fraction of commercial use that is interior (%),Southern California,Santa Clarita Water Division,2025,77,11,#0000FF
746,Fraction of commercial use that is interior (%),Southern California,Coachella Valley Water District,2025,77,11,#0000FF
747,Fraction of commercial use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2025,77,11,#0000FF
748,Fraction of commercial use that is interior (%),Southern California,Desert Water Agency,2025,77,11,#0000FF
749,Fraction of commercial use that is interior (%),Southern California,Metropolitan Water District of Southern California,2025,77,11,#0000FF
750,Fraction of commercial use that is interior (%),Southern California,Mojave Water Agency,2025,77,11,#0000FF
751,Fraction of commercial use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2025,77,11,#0000FF
752,Fraction of commercial use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2025,77,11,#0000FF
753,Fraction of commercial use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2025,77,11,#0000FF
754,Fraction of commercial use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2025,77,11,#0000FF
755,Fraction of commercial use that is interior (%),Southern California,Ventura County Watershed Protection District,2025,77,11,#0000FF
756,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2025,83,12,#000080
757,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2025,83,12,#000080
758,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2025,83,12,#000080
759,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2025,83,12,#000080
760,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2025,83,12,#000080
761,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2025,83,12,#000080
762,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2025,83,12,#000080
763,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2025,83,12,#000080
764,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2025,83,12,#000080
765,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2025,83,12,#000080
766,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2025,83,12,#000080
767,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2025,83,12,#000080
768,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2025,83,12,#000080
769,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2025,83,12,#000080
770,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2025,83,12,#000080
771,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2025,83,12,#000080
772,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2025,83,12,#000080
773,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2025,83,12,#000080
774,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2025,83,12,#000080
775,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2025,83,12,#000080
776,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2025,83,12,#000080
777,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2025,83,12,#000080
778,Fraction of industrial use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 10",2025,83,12,#000080
779,Fraction of industrial use that is interior (%),San Francisco Bay Area,Alameda County Water District,2025,83,12,#000080
780,Fraction of industrial use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2025,83,12,#000080
781,Fraction of industrial use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2025,83,12,#000080
782,Fraction of industrial use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 9",2025,83,12,#000080
783,Fraction of industrial use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2025,83,12,#000080
784,Fraction of industrial use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2025,83,12,#000080
785,Fraction of industrial use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2025,83,12,#000080
786,Fraction of industrial use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2025,83,12,#000080
787,Fraction of industrial use that is interior (%),Southern California,Santa Clarita Water Division,2025,83,12,#000080
788,Fraction of industrial use that is interior (%),Southern California,Coachella Valley Water District,2025,83,12,#000080
789,Fraction of industrial use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2025,83,12,#000080
790,Fraction of industrial use that is interior (%),Southern California,Desert Water Agency,2025,83,12,#000080
791,Fraction of industrial use that is interior (%),Southern California,Metropolitan Water District of Southern California,2025,83,12,#000080
792,Fraction of industrial use that is interior (%),Southern California,Mojave Water Agency,2025,83,12,#000080
793,Fraction of industrial use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2025,83,12,#000080
794,Fraction of industrial use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2025,83,12,#000080
795,Fraction of industrial use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2025,83,12,#000080
796,Fraction of industrial use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2025,83,12,#000080
797,Fraction of industrial use that is interior (%),Southern California,Ventura County Watershed Protection District,2025,83,12,#000080
798,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of Folsom,2025,35,13,#00FF00
799,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of Redding,2025,35,13,#00FF00
800,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of Roseville,2025,35,13,#00FF00
801,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of West Sacramento,2025,35,13,#00FF00
802,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Yuba City,2025,35,13,#00FF00
803,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,El Dorado Irrigation District,2025,35,13,#00FF00
804,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2025,35,13,#00FF00
805,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Placer County Water Agency,2025,35,13,#00FF00
806,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Sacramento County Water Agency,2025,35,13,#00FF00
807,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,San Juan Water District,2025,35,13,#00FF00
808,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Shasta Contractors,2025,35,13,#00FF00
809,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Solano County Water Agency,2025,35,13,#00FF00
810,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Avenal,2025,35,13,#00FF00
811,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Coalinga,2025,35,13,#00FF00
812,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Fresno,2025,35,13,#00FF00
813,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Huron,2025,35,13,#00FF00
814,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Lindsay,2025,35,13,#00FF00
815,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Orange Cove,2025,35,13,#00FF00
816,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Tracy,2025,35,13,#00FF00
817,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,Kern County Water Agency,2025,35,13,#00FF00
818,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2025,35,13,#00FF00
819,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,Stockton-East Water District,2025,35,13,#00FF00
820,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 10",2025,35,13,#00FF00
821,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,Alameda County Water District,2025,35,13,#00FF00
822,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,Contra Costa Water District,2025,35,13,#00FF00
823,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,East Bay Municipal Utilities District,2025,35,13,#00FF00
824,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,"San Benito County Water District, Zone 9",2025,35,13,#00FF00
825,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,Santa Clara Valley Water District,2025,35,13,#00FF00
826,Share of exterior use unaffected by ETAW (% of total exterior use),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2025,35,13,#00FF00
827,Share of exterior use unaffected by ETAW (% of total exterior use),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2025,35,13,#00FF00
828,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Antelope Valley-East Kern Water Agency,2025,35,13,#00FF00
829,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Santa Clarita Water Division,2025,35,13,#00FF00
830,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Coachella Valley Water District,2025,35,13,#00FF00
831,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Crestline-Lake Arrowhead Water Agency,2025,35,13,#00FF00
832,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Desert Water Agency,2025,35,13,#00FF00
833,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Metropolitan Water District of Southern California,2025,35,13,#00FF00
834,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Mojave Water Agency,2025,35,13,#00FF00
835,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2025,35,13,#00FF00
836,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,San Bernardino Valley Municipal Water District,2025,35,13,#00FF00
837,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,San Gabriel Valley Municipal Water District,2025,35,13,#00FF00
838,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,San Gorgonio Pass Water Agency,2025,35,13,#00FF00
839,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Ventura County Watershed Protection District,2025,35,13,#00FF00
840,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2030,67,9,#808000
841,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2030,67,9,#808000
842,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2030,67,9,#808000
843,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2030,67,9,#808000
844,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2030,67,9,#808000
845,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,67,9,#808000
846,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,67,9,#808000
847,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2030,67,9,#808000
848,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,67,9,#808000
849,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2030,67,9,#808000
850,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2030,67,9,#808000
851,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2030,67,9,#808000
852,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2030,67,9,#808000
853,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2030,67,9,#808000
854,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2030,67,9,#808000
855,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2030,67,9,#808000
856,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2030,67,9,#808000
857,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2030,67,9,#808000
858,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2030,67,9,#808000
859,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,67,9,#808000
860,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,67,9,#808000
861,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,67,9,#808000
862,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 11",2030,67,9,#808000
863,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,Alameda County Water District,2030,67,9,#808000
864,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2030,67,9,#808000
865,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2030,67,9,#808000
866,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 10",2030,67,9,#808000
867,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2030,67,9,#808000
868,Fraction of single-family residential use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,67,9,#808000
869,Fraction of single-family residential use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,67,9,#808000
870,Fraction of single-family residential use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2030,67,9,#808000
871,Fraction of single-family residential use that is interior (%),Southern California,Santa Clarita Water Division,2030,67,9,#808000
872,Fraction of single-family residential use that is interior (%),Southern California,Coachella Valley Water District,2030,67,9,#808000
873,Fraction of single-family residential use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2030,67,9,#808000
874,Fraction of single-family residential use that is interior (%),Southern California,Desert Water Agency,2030,67,9,#808000
875,Fraction of single-family residential use that is interior (%),Southern California,Metropolitan Water District of Southern California,2030,67,9,#808000
876,Fraction of single-family residential use that is interior (%),Southern California,Mojave Water Agency,2030,67,9,#808000
877,Fraction of single-family residential use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,67,9,#808000
878,Fraction of single-family residential use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2030,67,9,#808000
879,Fraction of single-family residential use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2030,67,9,#808000
880,Fraction of single-family residential use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2030,67,9,#808000
881,Fraction of single-family residential use that is interior (%),Southern California,Ventura County Watershed Protection District,2030,67,9,#808000
882,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2030,82,10,#008000
883,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2030,82,10,#008000
884,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2030,82,10,#008000
885,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2030,82,10,#008000
886,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2030,82,10,#008000
887,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,82,10,#008000
888,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,82,10,#008000
889,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2030,82,10,#008000
890,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,82,10,#008000
891,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2030,82,10,#008000
892,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2030,82,10,#008000
893,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2030,82,10,#008000
894,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2030,82,10,#008000
895,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2030,82,10,#008000
896,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2030,82,10,#008000
897,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2030,82,10,#008000
898,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2030,82,10,#008000
899,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2030,82,10,#008000
900,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2030,82,10,#008000
901,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,82,10,#008000
902,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,82,10,#008000
903,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,82,10,#008000
904,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 11",2030,82,10,#008000
905,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,Alameda County Water District,2030,82,10,#008000
906,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2030,82,10,#008000
907,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2030,82,10,#008000
908,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 10",2030,82,10,#008000
909,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2030,82,10,#008000
910,Fraction of multi-family residential use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,82,10,#008000
911,Fraction of multi-family residential use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,82,10,#008000
912,Fraction of multi-family residential use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2030,82,10,#008000
913,Fraction of multi-family residential use that is interior (%),Southern California,Santa Clarita Water Division,2030,82,10,#008000
914,Fraction of multi-family residential use that is interior (%),Southern California,Coachella Valley Water District,2030,82,10,#008000
915,Fraction of multi-family residential use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2030,82,10,#008000
916,Fraction of multi-family residential use that is interior (%),Southern California,Desert Water Agency,2030,82,10,#008000
917,Fraction of multi-family residential use that is interior (%),Southern California,Metropolitan Water District of Southern California,2030,82,10,#008000
918,Fraction of multi-family residential use that is interior (%),Southern California,Mojave Water Agency,2030,82,10,#008000
919,Fraction of multi-family residential use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,82,10,#008000
920,Fraction of multi-family residential use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2030,82,10,#008000
921,Fraction of multi-family residential use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2030,82,10,#008000
922,Fraction of multi-family residential use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2030,82,10,#008000
923,Fraction of multi-family residential use that is interior (%),Southern California,Ventura County Watershed Protection District,2030,82,10,#008000
924,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2030,77,11,#0000FF
925,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2030,77,11,#0000FF
926,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2030,77,11,#0000FF
927,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2030,77,11,#0000FF
928,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2030,77,11,#0000FF
929,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,77,11,#0000FF
930,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,77,11,#0000FF
931,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2030,77,11,#0000FF
932,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,77,11,#0000FF
933,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2030,77,11,#0000FF
934,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2030,77,11,#0000FF
935,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2030,77,11,#0000FF
936,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2030,77,11,#0000FF
937,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2030,77,11,#0000FF
938,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2030,77,11,#0000FF
939,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2030,77,11,#0000FF
940,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2030,77,11,#0000FF
941,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2030,77,11,#0000FF
942,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2030,77,11,#0000FF
943,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,77,11,#0000FF
944,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,77,11,#0000FF
945,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,77,11,#0000FF
946,Fraction of commercial use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 11",2030,77,11,#0000FF
947,Fraction of commercial use that is interior (%),San Francisco Bay Area,Alameda County Water District,2030,77,11,#0000FF
948,Fraction of commercial use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2030,77,11,#0000FF
949,Fraction of commercial use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2030,77,11,#0000FF
950,Fraction of commercial use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 10",2030,77,11,#0000FF
951,Fraction of commercial use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2030,77,11,#0000FF
952,Fraction of commercial use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,77,11,#0000FF
953,Fraction of commercial use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,77,11,#0000FF
954,Fraction of commercial use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2030,77,11,#0000FF
955,Fraction of commercial use that is interior (%),Southern California,Santa Clarita Water Division,2030,77,11,#0000FF
956,Fraction of commercial use that is interior (%),Southern California,Coachella Valley Water District,2030,77,11,#0000FF
957,Fraction of commercial use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2030,77,11,#0000FF
958,Fraction of commercial use that is interior (%),Southern California,Desert Water Agency,2030,77,11,#0000FF
959,Fraction of commercial use that is interior (%),Southern California,Metropolitan Water District of Southern California,2030,77,11,#0000FF
960,Fraction of commercial use that is interior (%),Southern California,Mojave Water Agency,2030,77,11,#0000FF
961,Fraction of commercial use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,77,11,#0000FF
962,Fraction of commercial use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2030,77,11,#0000FF
963,Fraction of commercial use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2030,77,11,#0000FF
964,Fraction of commercial use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2030,77,11,#0000FF
965,Fraction of commercial use that is interior (%),Southern California,Ventura County Watershed Protection District,2030,77,11,#0000FF
966,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2030,83,12,#000080
967,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2030,83,12,#000080
968,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2030,83,12,#000080
969,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2030,83,12,#000080
970,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2030,83,12,#000080
971,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,83,12,#000080
972,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,83,12,#000080
973,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2030,83,12,#000080
974,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,83,12,#000080
975,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2030,83,12,#000080
976,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2030,83,12,#000080
977,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2030,83,12,#000080
978,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2030,83,12,#000080
979,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2030,83,12,#000080
980,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2030,83,12,#000080
981,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2030,83,12,#000080
982,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2030,83,12,#000080
983,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2030,83,12,#000080
984,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2030,83,12,#000080
985,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,83,12,#000080
986,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,83,12,#000080
987,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,83,12,#000080
988,Fraction of industrial use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 11",2030,83,12,#000080
989,Fraction of industrial use that is interior (%),San Francisco Bay Area,Alameda County Water District,2030,83,12,#000080
990,Fraction of industrial use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2030,83,12,#000080
991,Fraction of industrial use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2030,83,12,#000080
992,Fraction of industrial use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 10",2030,83,12,#000080
993,Fraction of industrial use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2030,83,12,#000080
